Asset,-------(1)-------,-------(3)-------,Sub-number,Depreciation key,Plant,Capitalized On,Ord.dep.start date,Cost Center,Description,Life,Location,  Cum.acq.value,Spec.depreciation,Vendor,     Accum.dep.,Quantity,WBS Element, Start book.val,Base Unit of Measure,-------(4)-------,Currency,-------(2)-------,Write-ups,  Trans.acq.val,    Trns.AccDep,       PlndDep,   End book val
340000564,,,0,TH02,,07/01/2018,07/01/2018,10050020,K00022-เราเตอร์-Advice-TP-LINK (TL-MR6400) Wireles,003/000,,"3,156.50",,,"-3,155.50",1,,1,EA,,THB,,0,0,0,0,1
340000565,,,0,TH02,,07/01/2018,07/01/2018,10050438,K00022-เราเตอร์-Advice-TP-LINK (TL-MR6400) Wireles,003/000,,"3,156.50",,,"-3,155.50",1,,1,EA,,THB,,0,0,0,0,1
340000566,,,0,TH02,,07/26/2018,07/26/2018,10050100,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000567,,,0,TH02,,07/26/2018,07/26/2018,10050100,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000568,,,0,TH02,,07/26/2018,07/26/2018,10050080,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000569,,,0,TH02,,07/26/2018,07/26/2018,10050080,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000570,,,0,TH02,,07/26/2018,07/26/2018,10050075,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000571,,,0,TH02,,07/26/2018,07/26/2018,10050075,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000572,,,0,TH02,,07/26/2018,07/26/2018,10050074,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000573,,,0,TH02,,07/26/2018,07/26/2018,10050074,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000574,,,0,TH02,,07/26/2018,07/26/2018,10050079,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000575,,,0,TH02,,07/26/2018,07/26/2018,10050079,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000576,,,0,TH02,,07/26/2018,07/26/2018,10050056,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000577,,,0,TH02,,07/26/2018,07/26/2018,10050056,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000578,,,0,TH02,,07/26/2018,07/26/2018,10050081,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000579,,,0,TH02,,07/26/2018,07/26/2018,10050081,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000580,,,0,TH02,,07/26/2018,07/26/2018,10050082,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000581,,,0,TH02,,07/26/2018,07/26/2018,10050082,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000582,,,0,TH02,,07/26/2018,07/26/2018,10050095,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000583,,,0,TH02,,07/26/2018,07/26/2018,10020070,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",0,,1,EA,,THB,,0,"-4,730.00","4,729.00",0,0
340000584,,,0,TH02,,07/26/2018,07/26/2018,10050072,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000585,,,0,TH02,,07/26/2018,07/26/2018,10050072,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,730.00",,,"-4,729.00",1,,1,EA,,THB,,0,0,0,0,1
340000586,,,0,TH02,,07/24/2018,07/24/2018,10020058,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,630.00",,,"-4,629.00",1,,1,EA,,THB,,0,0,0,0,1
340000587,,,0,TH02,,07/24/2018,07/24/2018,10020058,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,630.00",,,"-4,629.00",1,,1,EA,,THB,,0,0,0,0,1
340000588,,,0,TH02,,07/24/2018,07/24/2018,10020058,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,630.00",,,"-4,629.00",1,,1,EA,,THB,,0,0,0,0,1
